transcript_id	subject_id	pident	aln_length	evalue	bitscore	annotation
MSTRG.341.2	sp|Q5N8Z0|DRB1_ORYSJ	46.479	71	1.44e-08	63.9	sp|Q5N8Z0|DRB1_ORYSJ Double-stranded RNA-binding protein 1 OS=Oryza sativa subsp. japonica OX=39947 GN=DRB1 PE=2 SV=1
MSTRG.341.3	sp|Q5N8Z0|DRB1_ORYSJ	46.667	75	5.62e-09	65.5	sp|Q5N8Z0|DRB1_ORYSJ Double-stranded RNA-binding protein 1 OS=Oryza sativa subsp. japonica OX=39947 GN=DRB1 PE=2 SV=1
MSTRG.341.4						
MSTRG.341.5						
MSTRG.34104.1						
MSTRG.34105.1						
MSTRG.34106.1	sp|P14381|YTX2_XENLA	25.402	311	1.64e-20	104.0	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.34106.2	sp|P14381|YTX2_XENLA	25.402	311	1.64e-20	104.0	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.34106.3	sp|P14381|YTX2_XENLA	25.402	311	1.64e-20	104.0	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.34106.4	sp|P14381|YTX2_XENLA	25.402	311	1.64e-20	104.0	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.34106.5	sp|P14381|YTX2_XENLA	25.402	311	1.63e-20	104.0	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.34106.6	sp|P14381|YTX2_XENLA	25.402	311	1.63e-20	104.0	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.34106.7	sp|P14381|YTX2_XENLA	25.402	311	1.62e-20	104.0	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.34106.8						
MSTRG.34107.1						
MSTRG.34109.1	sp|Q69JZ7|XCT_ORYSJ	42.515	167	5.55e-15	81.3	sp|Q69JZ7|XCT_ORYSJ Protein XAP5 CIRCADIAN TIMEKEEPER OS=Oryza sativa subsp. japonica OX=39947 GN=XCT PE=2 SV=1
MSTRG.34109.2	sp|Q69JZ7|XCT_ORYSJ	42.515	167	5.55e-15	81.3	sp|Q69JZ7|XCT_ORYSJ Protein XAP5 CIRCADIAN TIMEKEEPER OS=Oryza sativa subsp. japonica OX=39947 GN=XCT PE=2 SV=1
MSTRG.34109.3	sp|Q69JZ7|XCT_ORYSJ	42.515	167	5.55e-15	81.3	sp|Q69JZ7|XCT_ORYSJ Protein XAP5 CIRCADIAN TIMEKEEPER OS=Oryza sativa subsp. japonica OX=39947 GN=XCT PE=2 SV=1
MSTRG.34109.4	sp|Q69JZ7|XCT_ORYSJ	42.515	167	5.55e-15	81.3	sp|Q69JZ7|XCT_ORYSJ Protein XAP5 CIRCADIAN TIMEKEEPER OS=Oryza sativa subsp. japonica OX=39947 GN=XCT PE=2 SV=1
MSTRG.34109.5	sp|Q69JZ7|XCT_ORYSJ	42.515	167	5.55e-15	81.3	sp|Q69JZ7|XCT_ORYSJ Protein XAP5 CIRCADIAN TIMEKEEPER OS=Oryza sativa subsp. japonica OX=39947 GN=XCT PE=2 SV=1
MSTRG.34109.6	sp|Q69JZ7|XCT_ORYSJ	42.515	167	5.55e-15	81.3	sp|Q69JZ7|XCT_ORYSJ Protein XAP5 CIRCADIAN TIMEKEEPER OS=Oryza sativa subsp. japonica OX=39947 GN=XCT PE=2 SV=1
MSTRG.34110.1						
MSTRG.34111.1						
MSTRG.34113.1	sp|P16097|CAPP2_MESCR	47.541	61	2.41e-08	44.7	sp|P16097|CAPP2_MESCR Phosphoenolpyruvate carboxylase 2 OS=Mesembryanthemum crystallinum OX=3544 GN=PPC2 PE=3 SV=1
MSTRG.34115.1						
MSTRG.34116.1						
MSTRG.34119.1						
MSTRG.34119.2						
MSTRG.34122.1	sp|Q9SEL5|VTI12_ARATH	46.970	66	8.48e-09	61.2	sp|Q9SEL5|VTI12_ARATH Vesicle transport v-SNARE 12 OS=Arabidopsis thaliana OX=3702 GN=VTI12 PE=1 SV=3
MSTRG.34127.1	sp|Q5PNS0|Y3228_ARATH	45.918	98	7.08e-20	99.4	sp|Q5PNS0|Y3228_ARATH PHD finger protein At3g20280 OS=Arabidopsis thaliana OX=3702 GN=At3g20280 PE=2 SV=1
MSTRG.34129.1						
MSTRG.34130.1						
MSTRG.34131.1						
MSTRG.34132.1	sp|Q94HW2|POLR1_ARATH	42.491	273	3.27e-55	216.0	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.34133.1						
MSTRG.34134.1						
MSTRG.34135.1						
MSTRG.34136.1	sp|P92523|M860_ARATH	43.750	80	2.34e-17	74.7	sp|P92523|M860_ARATH Uncharacterized mitochondrial protein AtMg00860 OS=Arabidopsis thaliana OX=3702 GN=AtMg00860 PE=4 SV=1
MSTRG.34137.1						
MSTRG.34138.1	sp|P08770|TRA1_MAIZE	70.670	358	0.0	543.0	sp|P08770|TRA1_MAIZE Putative AC transposase OS=Zea mays OX=4577 PE=2 SV=2
MSTRG.34138.2	sp|P03010|TRAC9_MAIZE	63.658	421	0.0	547.0	sp|P03010|TRAC9_MAIZE Putative AC9 transposase OS=Zea mays OX=4577 PE=4 SV=1
MSTRG.34139.1						
MSTRG.34140.1						
MSTRG.34140.2						
MSTRG.34140.3						
MSTRG.34146.1						
MSTRG.34151.2	sp|O64477|Y2913_ARATH	42.640	788	0.0	565.0	sp|O64477|Y2913_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130 OS=Arabidopsis thaliana OX=3702 GN=At2g19130 PE=2 SV=1
MSTRG.34151.3	sp|O64477|Y2913_ARATH	48.128	187	2.35e-32	126.0	sp|O64477|Y2913_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130 OS=Arabidopsis thaliana OX=3702 GN=At2g19130 PE=2 SV=1
MSTRG.34156.1						
MSTRG.34159.1						
MSTRG.34161.1						
MSTRG.34162.1						
MSTRG.34162.2						
MSTRG.34162.3						
MSTRG.34162.4						
MSTRG.34171.1						
MSTRG.34171.2						
MSTRG.34171.3						
MSTRG.34171.4						
MSTRG.34171.5						
MSTRG.34173.1						
MSTRG.34173.2	sp|Q75LV5|YAO_ORYSJ	87.500	32	1.38e-08	62.4	sp|Q75LV5|YAO_ORYSJ U3 snoRNP-associated protein-like YAOH OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0625900 PE=2 SV=1
MSTRG.34174.1						
MSTRG.34178.1						
MSTRG.34179.1						
MSTRG.3418.1						
MSTRG.34189.1						
MSTRG.34190.1						
MSTRG.34191.1						
MSTRG.34192.1						
MSTRG.34193.1						
MSTRG.34194.1						
MSTRG.34194.2						
MSTRG.34194.3						
MSTRG.342.1	sp|Q5N8Z0|DRB1_ORYSJ	46.479	71	5.75e-09	63.9	sp|Q5N8Z0|DRB1_ORYSJ Double-stranded RNA-binding protein 1 OS=Oryza sativa subsp. japonica OX=39947 GN=DRB1 PE=2 SV=1
MSTRG.34204.1						
MSTRG.34205.1						
MSTRG.34206.1						
MSTRG.34207.1	sp|Q9C9K1|CB7_ARATH	85.263	95	3.81e-47	176.0	sp|Q9C9K1|CB7_ARATH Chlorophyll a-b binding protein 7, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB7 PE=2 SV=1
MSTRG.34207.2	sp|Q9C9K1|CB7_ARATH	85.263	95	3.81e-47	176.0	sp|Q9C9K1|CB7_ARATH Chlorophyll a-b binding protein 7, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB7 PE=2 SV=1
MSTRG.34207.3	sp|Q9C9K1|CB7_ARATH	85.263	95	3.81e-47	176.0	sp|Q9C9K1|CB7_ARATH Chlorophyll a-b binding protein 7, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB7 PE=2 SV=1
MSTRG.34208.1						
MSTRG.34209.1						
MSTRG.34209.2						
MSTRG.3421.1						
MSTRG.34210.1						
MSTRG.34212.1						
MSTRG.34212.2						
MSTRG.34212.3						
MSTRG.34217.1						
MSTRG.34219.1						
MSTRG.34219.2						
MSTRG.34219.3						
MSTRG.34224.1						
MSTRG.34224.2	sp|O48700|PUB6_ARATH	36.475	244	5.87e-39	162.0	sp|O48700|PUB6_ARATH U-box domain-containing protein 6 OS=Arabidopsis thaliana OX=3702 GN=PUB6 PE=2 SV=2
MSTRG.34224.3	sp|O48700|PUB6_ARATH	36.475	244	1.19e-39	162.0	sp|O48700|PUB6_ARATH U-box domain-containing protein 6 OS=Arabidopsis thaliana OX=3702 GN=PUB6 PE=2 SV=2
MSTRG.34225.1						
MSTRG.34228.1						
MSTRG.34229.1	sp|Q9SZ67|WRK19_ARATH	56.349	126	3.05e-33	145.0	sp|Q9SZ67|WRK19_ARATH Probable WRKY transcription factor 19 OS=Arabidopsis thaliana OX=3702 GN=WRKY19 PE=1 SV=1
MSTRG.34229.2	sp|Q9SZ67|WRK19_ARATH	56.349	126	3.03e-33	145.0	sp|Q9SZ67|WRK19_ARATH Probable WRKY transcription factor 19 OS=Arabidopsis thaliana OX=3702 GN=WRKY19 PE=1 SV=1
MSTRG.34229.3	sp|Q9SZ67|WRK19_ARATH	56.349	126	3e-33	145.0	sp|Q9SZ67|WRK19_ARATH Probable WRKY transcription factor 19 OS=Arabidopsis thaliana OX=3702 GN=WRKY19 PE=1 SV=1
MSTRG.34230.1						
MSTRG.34236.1	sp|O00370|LORF2_HUMAN	30.094	319	2.01e-36	145.0	sp|O00370|LORF2_HUMAN LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1
MSTRG.34236.2	sp|O00370|LORF2_HUMAN	30.094	319	2.01e-36	145.0	sp|O00370|LORF2_HUMAN LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1
MSTRG.34238.1	sp|P04146|COPIA_DROME	35.294	119	8.05e-20	87.0	sp|P04146|COPIA_DROME Copia protein OS=Drosophila melanogaster OX=7227 GN=GIP PE=1 SV=3
MSTRG.34239.1						
MSTRG.34240.1	sp|Q01910|TF107_SCHPM	30.097	515	4.22e-107	251.0	sp|Q01910|TF107_SCHPM Transposon Tf1-107 polyprotein OS=Schizosaccharomyces pombe OX=4896 GN=Tf1-107 PE=1 SV=1
MSTRG.34242.1						
MSTRG.34244.1						
MSTRG.34244.2						
MSTRG.34248.1						
MSTRG.34248.2						
MSTRG.34248.3						
MSTRG.34248.4						
MSTRG.34248.5						
MSTRG.34248.6						
MSTRG.3425.1						
MSTRG.34255.1						
MSTRG.34256.1						
MSTRG.34257.1	sp|Q8S920|UBC5A_ORYSJ	86.301	73	1.01e-36	139.0	sp|Q8S920|UBC5A_ORYSJ Ubiquitin-conjugating enzyme E2 5A OS=Oryza sativa subsp. japonica OX=39947 GN=UBC5A PE=2 SV=1
MSTRG.34258.1						
MSTRG.34262.1						
MSTRG.34263.1	sp|Q94HW2|POLR1_ARATH	37.975	79	1.27e-08	53.9	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.34264.1						
MSTRG.34265.1	sp|Q9ZT94|POLR2_ARATH	49.143	175	4.9e-66	187.0	sp|Q9ZT94|POLR2_ARATH Retrovirus-related Pol polyprotein from transposon RE2 OS=Arabidopsis thaliana OX=3702 GN=RE2 PE=4 SV=1
MSTRG.34265.2	sp|Q9ZT94|POLR2_ARATH	49.143	175	4.9e-66	187.0	sp|Q9ZT94|POLR2_ARATH Retrovirus-related Pol polyprotein from transposon RE2 OS=Arabidopsis thaliana OX=3702 GN=RE2 PE=4 SV=1
MSTRG.34265.3	sp|Q9ZT94|POLR2_ARATH	49.143	175	4.9e-66	187.0	sp|Q9ZT94|POLR2_ARATH Retrovirus-related Pol polyprotein from transposon RE2 OS=Arabidopsis thaliana OX=3702 GN=RE2 PE=4 SV=1
MSTRG.34265.4	sp|Q9ZT94|POLR2_ARATH	49.143	175	4.9e-66	187.0	sp|Q9ZT94|POLR2_ARATH Retrovirus-related Pol polyprotein from transposon RE2 OS=Arabidopsis thaliana OX=3702 GN=RE2 PE=4 SV=1
MSTRG.34265.5	sp|Q9ZT94|POLR2_ARATH	49.143	175	4.87e-66	187.0	sp|Q9ZT94|POLR2_ARATH Retrovirus-related Pol polyprotein from transposon RE2 OS=Arabidopsis thaliana OX=3702 GN=RE2 PE=4 SV=1
MSTRG.34265.6	sp|Q9ZT94|POLR2_ARATH	49.143	175	4.87e-66	187.0	sp|Q9ZT94|POLR2_ARATH Retrovirus-related Pol polyprotein from transposon RE2 OS=Arabidopsis thaliana OX=3702 GN=RE2 PE=4 SV=1
MSTRG.34265.7	sp|Q9ZT94|POLR2_ARATH	49.143	175	3.25e-66	187.0	sp|Q9ZT94|POLR2_ARATH Retrovirus-related Pol polyprotein from transposon RE2 OS=Arabidopsis thaliana OX=3702 GN=RE2 PE=4 SV=1
MSTRG.34268.1	sp|Q8S396|NHX5_ARATH	61.053	95	3.37e-21	103.0	sp|Q8S396|NHX5_ARATH Sodium/hydrogen exchanger 5 OS=Arabidopsis thaliana OX=3702 GN=NHX5 PE=2 SV=2
MSTRG.34268.2	sp|Q8S396|NHX5_ARATH	61.053	95	3.37e-21	103.0	sp|Q8S396|NHX5_ARATH Sodium/hydrogen exchanger 5 OS=Arabidopsis thaliana OX=3702 GN=NHX5 PE=2 SV=2
MSTRG.34275.1						
MSTRG.34276.1	sp|Q8GU82|AB45G_ORYSJ	53.425	73	4.29e-13	74.3	sp|Q8GU82|AB45G_ORYSJ ABC transporter G family member 45 OS=Oryza sativa subsp. japonica OX=39947 GN=ABCG45 PE=2 SV=2
MSTRG.34277.1	sp|Q8GU82|AB45G_ORYSJ	66.667	54	8.42e-21	80.1	sp|Q8GU82|AB45G_ORYSJ ABC transporter G family member 45 OS=Oryza sativa subsp. japonica OX=39947 GN=ABCG45 PE=2 SV=2
MSTRG.34279.1						
MSTRG.3428.1	sp|Q9CAU4|SCP4_ARATH	69.231	39	2.8e-19	65.9	sp|Q9CAU4|SCP4_ARATH Serine carboxypeptidase-like 4 OS=Arabidopsis thaliana OX=3702 GN=SCPL4 PE=2 SV=1
MSTRG.3428.2	sp|Q9C7D6|SCP17_ARATH	44.048	84	1.07e-14	72.4	sp|Q9C7D6|SCP17_ARATH Serine carboxypeptidase-like 17 OS=Arabidopsis thaliana OX=3702 GN=SCPL17 PE=2 SV=1
MSTRG.34280.1						
MSTRG.34281.1						
MSTRG.34282.1						
MSTRG.34284.1						
MSTRG.34284.2						
MSTRG.34284.3						
MSTRG.34289.1						
MSTRG.34289.2						
MSTRG.34289.3						
MSTRG.34289.4						
MSTRG.343.1						
MSTRG.34300.1						
MSTRG.34301.1	sp|P08770|TRA1_MAIZE	32.895	228	1e-80	122.0	sp|P08770|TRA1_MAIZE Putative AC transposase OS=Zea mays OX=4577 PE=2 SV=2
MSTRG.34301.2	sp|P08770|TRA1_MAIZE	32.895	228	9.83e-81	122.0	sp|P08770|TRA1_MAIZE Putative AC transposase OS=Zea mays OX=4577 PE=2 SV=2
MSTRG.34301.3	sp|P08770|TRA1_MAIZE	32.895	228	9.83e-81	122.0	sp|P08770|TRA1_MAIZE Putative AC transposase OS=Zea mays OX=4577 PE=2 SV=2
MSTRG.34302.1						
MSTRG.34303.1						
MSTRG.34304.1						
MSTRG.34305.1						
MSTRG.34305.2						
MSTRG.34305.3						
MSTRG.34305.4						
MSTRG.34305.5						
MSTRG.34305.6						
MSTRG.34305.7						
MSTRG.34305.8						
MSTRG.34306.1						
MSTRG.34306.2						
MSTRG.34306.3						
MSTRG.34306.4						
MSTRG.34306.5						
MSTRG.34306.6						
MSTRG.34306.7						
MSTRG.34308.1						
MSTRG.34308.2						
MSTRG.34309.1						
MSTRG.34310.1	sp|P10978|POLX_TOBAC	30.675	978	1.57e-112	380.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.34310.2	sp|P10978|POLX_TOBAC	30.675	978	1.57e-112	380.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.34310.3	sp|P10978|POLX_TOBAC	30.675	978	1.57e-112	380.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.34310.4						
MSTRG.34311.1						
MSTRG.34311.2						
MSTRG.34313.1						
MSTRG.34313.2						
MSTRG.34313.3						
MSTRG.34313.4						
MSTRG.34313.5						
MSTRG.34313.6						
MSTRG.34313.7						
MSTRG.34317.1	sp|Q9XGD6|CAMT1_MAIZE	78.125	32	8.77e-08	58.9	sp|Q9XGD6|CAMT1_MAIZE Caffeoyl-CoA O-methyltransferase 1 OS=Zea mays OX=4577 GN=CCOAOMT1 PE=2 SV=1
MSTRG.34317.2	sp|Q9XGD6|CAMT1_MAIZE	78.125	32	8.77e-08	58.9	sp|Q9XGD6|CAMT1_MAIZE Caffeoyl-CoA O-methyltransferase 1 OS=Zea mays OX=4577 GN=CCOAOMT1 PE=2 SV=1
MSTRG.34317.3	sp|Q9XGD6|CAMT1_MAIZE	78.125	32	8.77e-08	58.9	sp|Q9XGD6|CAMT1_MAIZE Caffeoyl-CoA O-methyltransferase 1 OS=Zea mays OX=4577 GN=CCOAOMT1 PE=2 SV=1
MSTRG.34317.4	sp|Q9XGD6|CAMT1_MAIZE	78.125	32	8.77e-08	58.9	sp|Q9XGD6|CAMT1_MAIZE Caffeoyl-CoA O-methyltransferase 1 OS=Zea mays OX=4577 GN=CCOAOMT1 PE=2 SV=1
MSTRG.34317.5	sp|Q9XGD6|CAMT1_MAIZE	78.125	32	8.77e-08	58.9	sp|Q9XGD6|CAMT1_MAIZE Caffeoyl-CoA O-methyltransferase 1 OS=Zea mays OX=4577 GN=CCOAOMT1 PE=2 SV=1
MSTRG.34317.6	sp|Q9XGD6|CAMT1_MAIZE	78.125	32	8.77e-08	58.9	sp|Q9XGD6|CAMT1_MAIZE Caffeoyl-CoA O-methyltransferase 1 OS=Zea mays OX=4577 GN=CCOAOMT1 PE=2 SV=1
MSTRG.34317.7	sp|Q9XGD6|CAMT1_MAIZE	78.125	32	8.74e-08	58.9	sp|Q9XGD6|CAMT1_MAIZE Caffeoyl-CoA O-methyltransferase 1 OS=Zea mays OX=4577 GN=CCOAOMT1 PE=2 SV=1
MSTRG.34317.8	sp|Q9XGD6|CAMT1_MAIZE	78.125	32	8.7e-08	58.9	sp|Q9XGD6|CAMT1_MAIZE Caffeoyl-CoA O-methyltransferase 1 OS=Zea mays OX=4577 GN=CCOAOMT1 PE=2 SV=1
MSTRG.34317.9	sp|Q9XGD6|CAMT1_MAIZE	78.125	32	8.69e-08	58.9	sp|Q9XGD6|CAMT1_MAIZE Caffeoyl-CoA O-methyltransferase 1 OS=Zea mays OX=4577 GN=CCOAOMT1 PE=2 SV=1
MSTRG.34318.1						
MSTRG.34319.1						
MSTRG.34320.1						
MSTRG.34321.1						
MSTRG.34322.1	sp|P08548|LIN1_NYCCO	24.892	462	1.34e-26	122.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.34324.1	sp|Q99315|YG31B_YEAST	35.603	896	6.68e-161	544.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3
MSTRG.34325.1						
MSTRG.34326.1						
MSTRG.34327.1						
MSTRG.34328.1						
MSTRG.34328.2						
MSTRG.34329.1	sp|Q8K259|GIN1_MOUSE	31.461	89	1.15e-08	53.5	sp|Q8K259|GIN1_MOUSE Gypsy retrotransposon integrase-like protein 1 OS=Mus musculus OX=10090 GN=Gin1 PE=2 SV=2
MSTRG.34332.1						
MSTRG.34332.2						
MSTRG.34332.3						
MSTRG.34333.1						
MSTRG.34334.1						
MSTRG.34335.1						
MSTRG.34336.1						
MSTRG.34339.1	sp|P08548|LIN1_NYCCO	24.353	464	6.05e-23	113.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.34339.2	sp|P08548|LIN1_NYCCO	24.353	464	6.05e-23	113.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.34339.3	sp|P08548|LIN1_NYCCO	24.353	464	4.69e-23	113.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.34339.4	sp|P08548|LIN1_NYCCO	24.353	464	3.42e-23	113.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.34340.1						
MSTRG.34340.2						
MSTRG.34340.3						
MSTRG.34341.1						
MSTRG.34342.1						
MSTRG.34344.1						
MSTRG.34345.1	sp|P20825|POL2_DROME	46.875	96	1.3e-20	88.2	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.34347.1						
MSTRG.34347.2						
MSTRG.34347.3						
MSTRG.34348.1						
MSTRG.34348.2						
MSTRG.34349.1						
MSTRG.34349.2						
MSTRG.34349.3						
MSTRG.34349.4						
MSTRG.34349.5						
MSTRG.3435.1						
MSTRG.3435.2						
MSTRG.34352.1						
MSTRG.34352.2						
MSTRG.34353.1	sp|Q2R1M8|RH52C_ORYSJ	74.359	39	9.13e-08	58.2	sp|Q2R1M8|RH52C_ORYSJ DEAD-box ATP-dependent RNA helicase 52C OS=Oryza sativa subsp. japonica OX=39947 GN=Os11g0599500 PE=3 SV=1
MSTRG.34353.2	sp|Q2R1M8|RH52C_ORYSJ	74.359	39	8.37e-08	58.2	sp|Q2R1M8|RH52C_ORYSJ DEAD-box ATP-dependent RNA helicase 52C OS=Oryza sativa subsp. japonica OX=39947 GN=Os11g0599500 PE=3 SV=1
MSTRG.34354.1						
MSTRG.34354.2						
MSTRG.34354.3						
MSTRG.34356.1						
MSTRG.34357.1						
MSTRG.34361.2	sp|Q01910|TF107_SCHPM	32.416	836	6.18e-122	424.0	sp|Q01910|TF107_SCHPM Transposon Tf1-107 polyprotein OS=Schizosaccharomyces pombe OX=4896 GN=Tf1-107 PE=1 SV=1
MSTRG.34362.1	sp|Q0DLB9|RH17_ORYSJ	75.000	48	9.14e-44	82.0	sp|Q0DLB9|RH17_ORYSJ DEAD-box ATP-dependent RNA helicase 17 OS=Oryza sativa subsp. japonica OX=39947 GN=RH17 PE=2 SV=2
MSTRG.34365.1	sp|Q99315|YG31B_YEAST	30.237	506	1.95e-98	217.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3
MSTRG.34365.2	sp|Q99315|YG31B_YEAST	30.237	506	1.94e-98	217.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3
MSTRG.34366.1	sp|O00370|LORF2_HUMAN	26.397	519	3.18e-39	165.0	sp|O00370|LORF2_HUMAN LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1
MSTRG.34366.2	sp|O00370|LORF2_HUMAN	26.397	519	3.17e-39	165.0	sp|O00370|LORF2_HUMAN LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1
MSTRG.34367.1	sp|Q6AVI0|RSLE2_ORYSJ	33.418	392	5.34e-59	216.0	sp|Q6AVI0|RSLE2_ORYSJ Zinc finger BED domain-containing protein RICESLEEPER 2 OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0733400 PE=2 SV=1
MSTRG.34369.1						
MSTRG.34369.2						
MSTRG.34369.3						
MSTRG.34369.4						
MSTRG.3437.1						
MSTRG.34370.1						
MSTRG.34371.1						
MSTRG.34374.1						
MSTRG.34375.1	sp|A1E9Q4|PSBA_SORBI	99.200	125	6.39e-85	255.0	sp|A1E9Q4|PSBA_SORBI Photosystem II protein D1 OS=Sorghum bicolor OX=4558 GN=psbA PE=3 SV=1
MSTRG.34376.1						
MSTRG.34376.2						
MSTRG.34377.1	sp|Q9ZT94|POLR2_ARATH	37.209	86	4.69e-11	60.5	sp|Q9ZT94|POLR2_ARATH Retrovirus-related Pol polyprotein from transposon RE2 OS=Arabidopsis thaliana OX=3702 GN=RE2 PE=4 SV=1
MSTRG.34380.1						
MSTRG.34381.1						
MSTRG.34382.1						
MSTRG.34383.1						
MSTRG.34384.1						
MSTRG.34385.1						
MSTRG.34387.1	sp|P14381|YTX2_XENLA	26.780	295	2.57e-17	93.2	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.34387.2	sp|P14381|YTX2_XENLA	26.780	295	2.55e-17	93.2	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.34389.1						
MSTRG.34390.1	sp|Q9M3B2|WSD5_ARATH	28.358	268	9.32e-22	105.0	sp|Q9M3B2|WSD5_ARATH Wax ester synthase/diacylglycerol acyltransferase 5 OS=Arabidopsis thaliana OX=3702 GN=WSD5 PE=2 SV=1
MSTRG.34390.2	sp|Q9M3B2|WSD5_ARATH	28.358	268	9.32e-22	105.0	sp|Q9M3B2|WSD5_ARATH Wax ester synthase/diacylglycerol acyltransferase 5 OS=Arabidopsis thaliana OX=3702 GN=WSD5 PE=2 SV=1
MSTRG.34390.3	sp|Q9M3B2|WSD5_ARATH	28.358	268	9.22e-22	105.0	sp|Q9M3B2|WSD5_ARATH Wax ester synthase/diacylglycerol acyltransferase 5 OS=Arabidopsis thaliana OX=3702 GN=WSD5 PE=2 SV=1
MSTRG.34390.4	sp|Q9M3B2|WSD5_ARATH	28.358	268	8.53e-22	105.0	sp|Q9M3B2|WSD5_ARATH Wax ester synthase/diacylglycerol acyltransferase 5 OS=Arabidopsis thaliana OX=3702 GN=WSD5 PE=2 SV=1
MSTRG.34390.5	sp|Q9M3B2|WSD5_ARATH	28.358	268	9.18e-22	105.0	sp|Q9M3B2|WSD5_ARATH Wax ester synthase/diacylglycerol acyltransferase 5 OS=Arabidopsis thaliana OX=3702 GN=WSD5 PE=2 SV=1
MSTRG.34390.6	sp|Q9M3B2|WSD5_ARATH	28.358	268	9.18e-22	105.0	sp|Q9M3B2|WSD5_ARATH Wax ester synthase/diacylglycerol acyltransferase 5 OS=Arabidopsis thaliana OX=3702 GN=WSD5 PE=2 SV=1
